,label,original,simplified,split,BERTSimilarity,split BERTSimilarity,avg split BERTSimilarity,BLEU,split BLEU,avg split BLEU,ROUGE 1,split ROUGE 1,avg split ROUGE 1,ROUGE 2,split ROUGE 2,avg split ROUGE 2,ROUGE L,split ROUGE L,avg split ROUGE L,QuestEval,split QuestEval,avg split QuestEval
10,wiki-clock-en.txt,Spring-driven clocks appeared during the 15th century.,Spring-driven clocks appeared during the 15th century.,['Spring-driven clocks appeared during the 15th century.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.9796108934614394,[0.9796108934614394],0.9796108934614394
11,wiki-clock-en.txt,"During the 15th and 16th centuries, clockmaking flourished.",During the 15th and 16th centuries clockmaking flourished.,['During the 15th and 16th centuries clockmaking flourished.'],0.975676953792572,[0.975676953792572],0.975676953792572,65.80370064762461,[65.80370064762461],65.80370064762461,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.9846457839012146,[0.9846457839012146],0.9846457839012146
12,wiki-clock-en.txt,The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.,The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.,['The next development in accuracy occurred after 1656 with the invention of the pendulum clock by Christiaan Huygens.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7088025240671068,[0.7088025240671068],0.7088025240671068
13,wiki-clock-en.txt,A major stimulus to improving the accuracy and reliability of clocks was the importance of precise time-keeping for navigation.,A major stimulus to improving the accuracy and reliability of clocks was the importance of precise time-keeping for navigation.,['A major stimulus to improving the accuracy and reliability of clocks was the importance of precise time-keeping for navigation.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6362561469986325,[0.6362561469986325],0.6362561469986325
14,wiki-clock-en.txt,The mechanism of a timepiece with a series of gears driven by a spring or weights is referred to as clockwork; the term is used by extension for a similar mechanism not used in a timepiece.,The term is used by extension for a similar mechanism not used in a timepiece. The mechanism of a timepiece with a series of gears driven by a spring or weights is referred to as clockwork.,"['The term is used by extension for a similar mechanism not used in a timepiece', 'The mechanism of a timepiece with a series of gears driven by a spring or weights is referred to as clockwork.']",0.9926164746284485,"[0.9272515773773193, 0.9549036026000977]",0.9410775899887085,90.2452175607771,"[34.71867713780382, 53.98594764501058]",44.3523123914072,1.0,"[0.5263157894736842, 0.782608695652174]",0.6544622425629291,0.9230769230769231,"[0.47058823529411764, 0.761904761904762]",0.6162464985994398,0.6428571428571429,"[0.5263157894736842, 0.782608695652174]",0.6544622425629291,0.5755337211820815,"[0.3781944322917197, 0.6218434857825439]",0.5000189590371318
15,wiki-clock-en.txt,"The electric clock was patented in 1840, and electronic clocks were introduced in the 20th century, becoming widespread with the development of small battery-powered semiconductor devices.",Electronic clocks were introduced in the 20th century. The electric clock was patented in 1840. Electronic clocks become widespread with the development of small battery-powered semiconductor devices.,"['Electronic clocks were introduced in the 20th century', 'The electric clock was patented in 1840', 'Electronic clocks become widespread with the development of small battery-powered semiconductor devices.']",0.9742867946624756,"[0.8720540404319763, 0.8063128590583801, 0.9178286194801331]",0.8653985063234965,67.53044600343986,"[19.59280139287723, 19.59280139287723, 31.403822939177505]",23.529808574977324,0.9411764705882353,"[0.47619047619047616, 0.4, 0.72]",0.532063492063492,0.8749999999999999,"[0.4210526315789474, 0.33333333333333337, 0.608695652173913]",0.4543605390287313,0.7647058823529411,"[0.47619047619047616, 0.4, 0.72]",0.532063492063492,0.8314880654215813,"[0.7316304923049988, 0.7631755201589494, 0.6633874759787605]",0.7193978294809029
16,wiki-clock-en.txt,"The timekeeping element in every modern clock is a harmonic oscillator, a physical object (resonator) that vibrates or oscillates at a particular frequency.",The timekeeping element in every modern clock is a harmonic oscillator. The timekeeping element or oscillates at a particular frequency oscillates at a particular frequency. The timekeeping element is resonator. The timekeeping element is a physical object that vibrates.,"['The timekeeping element in every modern clock is a harmonic oscillator', 'The timekeeping element or oscillates at a particular frequency oscillates at a particular frequency', 'The timekeeping element is resonator', 'The timekeeping element is a physical object that vibrates.']",0.9512819647789001,"[0.9360164999961853, 0.8739407062530518, 0.7995392680168152, 0.8718743324279785]",0.8703427016735077,36.73478931119647,"[37.03046833819063, 22.34473632117264, 2.207384097003899, 4.1084047331530575]",16.422748372380056,0.7499999999999999,"[0.6666666666666666, 0.4444444444444444, 0.4, 0.5882352941176471]",0.5248366013071896,0.4666666666666667,"[0.625, 0.25000000000000006, 0.15384615384615385, 0.26666666666666666]",0.3238782051282051,0.5625000000000001,"[0.6666666666666666, 0.4444444444444444, 0.4, 0.5882352941176471]",0.5248366013071896,0.6128143464525541,"[0.6427563461992476, 0.4222366251051426, 0.4133070074021816, 0.3910858246187369]",0.4673464508313272
17,wiki-clock-en.txt,"This object can be a pendulum, a tuning fork, a quartz crystal, or the vibration of electrons in atoms as they emit microwaves.",This object can the vibration of electrons in atoms. This object can be a pendulum a tuning fork a quartz crystal. As they emit microwaves.,"['This object can the vibration of electrons in atoms', 'This object can be a pendulum a tuning fork a quartz crystal', 'As they emit microwaves.']",0.9155499935150146,"[0.8364309668540955, 0.8634999990463257, 0.788104772567749]",0.8293452461560568,50.359412001527105,"[21.76385688970755, 26.064654620515448, 8.688218206838483]",18.83890990568716,0.9565217391304348,"[0.5333333333333333, 0.7058823529411764, 0.3076923076923077]",0.5156359979889392,0.761904761904762,"[0.30769230769230765, 0.6666666666666666, 0.18181818181818182]",0.38539238539238535,0.6956521739130435,"[0.5333333333333333, 0.7058823529411764, 0.3076923076923077]",0.5156359979889392,0.4292305796234696,"[0.6218702307453862, 0.4378223513011579, 0.4883949254397993]",0.5160291691621144
18,wiki-clock-en.txt,Clocks have different ways of displaying the time.,Clocks have different ways of displaying the time.,['Clocks have different ways of displaying the time.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.9946524898211161,[0.9946524898211161],0.9946524898211161
19,wiki-clock-en.txt,"Analog clocks indicate time with a traditional clock face, with moving hands.",Analog clocks indicate time with a traditional clock face with moving hands.,['Analog clocks indicate time with a traditional clock face with moving hands.'],0.9930038452148438,[0.9930038452148438],0.9930038452148438,78.25422900366432,[78.25422900366432],78.25422900366432,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.854922726419237,[0.854922726419237],0.854922726419237
20,wiki-clock-en.txt,Digital clocks display a numeric representation of time.,Digital clocks display a numeric representation of time.,['Digital clocks display a numeric representation of time.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.8377869264947044,[0.8377869264947044],0.8377869264947044
21,wiki-clock-en.txt,Two numbering systems are in use: 24-hour time notation and 12-hour notation.,Two numbering systems are in use 24-hour time notation and 12-hour notation.,['Two numbering systems are in use 24-hour time notation and 12-hour notation.'],0.9786110520362854,[0.9786110520362854],0.9786110520362854,83.94327083733333,[83.94327083733333],83.94327083733333,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.5745437859542786,[0.5745437859542786],0.5745437859542786
22,wiki-clock-en.txt,"Most digital clocks use electronic mechanisms and LCD, LED, or VFD displays.",Most digital clocks use electronic mechanisms and LCD LED or VFD displays.,['Most digital clocks use electronic mechanisms and LCD LED or VFD displays.'],0.9881384968757629,[0.9881384968757629],0.9881384968757629,66.06328636027618,[66.06328636027618],66.06328636027618,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6109170314338472,[0.6109170314338472],0.6109170314338472
23,wiki-clock-en.txt,"For the blind and for use over telephones, speaking clocks state the time audibly in words.",For the blind and for use over telephones speaking clocks state the time audibly in words.,['For the blind and for use over telephones speaking clocks state the time audibly in words.'],0.981970489025116,[0.981970489025116],0.981970489025116,83.94327083733333,[83.94327083733333],83.94327083733333,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7085556659433576,[0.7085556659433576],0.7085556659433576
24,wiki-clock-en.txt,There are also clocks for the blind that have displays that can be read by touch.,There are also clocks for the blind that have displays that can be read by touch.,['There are also clocks for the blind that have displays that can be read by touch.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6165577504369948,[0.6165577504369948],0.6165577504369948
0,wiki-berlin-en.txt,Berlin is the capital and largest city of Germany by both area and population.,Berlin is the capital largest city of Germany by both area and population. .,"['Berlin is the capital largest city of Germany by both area and population', '.']",0.9515841603279114,"[0.9777118563652039, 0.2818239629268646]",0.6297679096460342,80.03203203845001,"[72.41577342575832, 0.23505204106959587]",36.325412733413955,1.0,"[1.0, 0]",0.5,1.0,"[1.0, 0]",0.5,1.0,"[1.0, 0]",0.5,0.637952408975079,"[0.6382766979790869, 0.11254902432362239]",0.37541286115135464
1,wiki-berlin-en.txt,"Its 3.7 million inhabitants make it the European Union's most populous city, according to population within city limits.",Its 37 million inhabitants make it the European Unions most populous city according to population within city limits.,['Its 37 million inhabitants make it the European Unions most populous city according to population within city limits.'],0.972215473651886,[0.972215473651886],0.972215473651886,60.39435155169266,[60.39435155169266],60.39435155169266,0.7826086956521738,[0.7826086956521738],0.7826086956521738,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.7826086956521738,[0.7826086956521738],0.7826086956521738,0.6270011602728455,[0.6270011602728455],0.6270011602728455
2,wiki-berlin-en.txt,"One of Germany's sixteen constituent states, Berlin is surrounded by the State of Brandenburg and contiguous with Potsdam, Brandenburg's capital.",Contiguous with Potsdam. Potsdam was Brandenburgs capital. One of Germanys sixteen constituent states Berlin is surrounded by the State of Brandenburg.,"['Contiguous with Potsdam', 'Potsdam was Brandenburgs capital', 'One of Germanys sixteen constituent states Berlin is surrounded by the State of Brandenburg.']",0.9203482866287231,"[0.6239945888519287, 0.7738178372383118, 0.9099016785621643]",0.7692380348841349,40.991351023744485,"[0.5538696232597744, 0.17514895362802613, 38.9671881244909]",13.232068900459568,0.8,"[0.2857142857142857, 0.26666666666666666, 0.7000000000000001]",0.4174603174603175,0.6086956521739131,"[0.16666666666666669, 0, 0.6666666666666665]",0.27777777777777773,0.5599999999999999,"[0.2857142857142857, 0.26666666666666666, 0.7000000000000001]",0.4174603174603175,0.756591058287391,"[0.29123348328802323, 0.4930404623349507, 0.6638610699863146]",0.4827116718697628
3,wiki-berlin-en.txt,"Berlin's urban area, which has a population of around 4.5 million, is the second most populous urban area in Germany after the Ruhr.",Berlinurban area has a population of around 45 million. Berlins urban area is the second most populous urban area in Germany after the Ruhr.,"['Berlinurban area has a population of around 45 million', 'Berlins urban area is the second most populous urban area in Germany after the Ruhr.']",0.9390861988067627,"[0.7775745391845703, 0.9298645853996277]",0.853719562292099,63.941271162881165,"[14.710052131359536, 49.447428998979625]",32.07874056516958,0.7199999999999999,"[0.35294117647058826, 0.7000000000000001]",0.5264705882352941,0.5217391304347826,"[0.13333333333333333, 0.5555555555555556]",0.34444444444444444,0.64,"[0.35294117647058826, 0.7000000000000001]",0.5264705882352941,0.7011008935210146,"[0.4487039736023656, 0.6930953389332618]",0.5708996562678137
4,wiki-berlin-en.txt,The Berlin-Brandenburg capital region has over six million inhabitants and is Germany's third-largest metropolitan region after the Rhine-Ruhr and Rhine-Main regions.,. The Berlin-Brandenburg capital region has over six million inhabitants. The Berlin-Brandenburg capital region is Germanys third-largest metropolitan region after the Rhine-Ruhr Rhine Main regions.,"['', 'The Berlin-Brandenburg capital region has over six million inhabitants', 'The Berlin-Brandenburg capital region is Germanys third-largest metropolitan region after the Rhine-Ruhr Rhine Main regions.']",0.9708162546157837,"[0.2499496191740036, 0.9030321836471558, 0.9603707194328308]",0.70445084075133,48.91581000324851,"[0.048853266442119285, 36.227557436010244, 35.562549056277234]",23.946319919576535,0.8235294117647058,"[0, 0.5714285714285715, 0.8571428571428571]",0.4761904761904762,0.75,"[0, 0.5263157894736842, 0.7692307692307692]",0.4318488529014844,0.8235294117647058,"[0, 0.5714285714285715, 0.8571428571428571]",0.4761904761904762,0.7413493536199842,"[0.0, 0.6195714125675815, 0.556509674174918]",0.3920270289141665
5,wiki-berlin-en.txt,"Berlin straddles the banks of the Spree, which flows into the Havel (a tributary of the Elbe) in the western borough of Spandau.",Is a tributary of the Elbe. The banks flows into the Havel in the western borough of Spandau. Berlin straddles the banks of the Spree.,"['Is a tributary of the Elbe', 'The banks flows into the Havel in the western borough of Spandau', 'Berlin straddles the banks of the Spree.']",0.9598106741905212,"[0.7165458798408508, 0.8972498774528503, 0.7809231877326965]",0.7982396483421326,61.984667209595756,"[12.991916506579948, 26.61039908366136, 21.84971203531727]",20.484009208519524,0.9565217391304348,"[0.3076923076923077, 0.7058823529411764, 0.5333333333333333]",0.5156359979889391,0.6666666666666666,"[0.18181818181818182, 0.4, 0.4615384615384615]",0.34778554778554777,0.5217391304347826,"[0.3076923076923077, 0.7058823529411764, 0.5333333333333333]",0.5156359979889391,0.7299186789518237,"[0.26297088091572124, 0.6530481088492606, 0.734871701647838]",0.5502968971376067
6,wiki-berlin-en.txt,"Among the city's main topographical features are the many lakes in the western and southeastern boroughs formed by the Spree, Havel and Dahme, the largest of which is Lake Müggelsee.",And Dahme. Is the largest. Havel. Of is Lake Müggelsee. Among the citys main topographical features are the many lakes in the western and southeastern boroughs formed by the Spree.,"['And Dahme', 'Is the largest', 'Havel', 'Of is Lake Müggelsee', 'Among the citys main topographical features are the many lakes in the western and southeastern boroughs formed by the Spree.']",0.9495084285736084,"[0.612726628780365, 0.595693051815033, 0.5152149796485901, 0.7971316576004028, 0.9218941330909729]",0.6885320901870727,58.300625658187855,"[0.10045308603361432, 0.3777641860480837, 0.10045308603361432, 1.572175759719851, 51.92635477750243]",10.815440179067519,0.9333333333333333,"[0.125, 0.125, 0.125, 0.23529411764705882, 0.7200000000000001]",0.2660588235294118,0.7142857142857143,"[0, 0, 0, 0.13333333333333333, 0.6956521739130435]",0.16579710144927534,0.6,"[0.125, 0.125, 0.125, 0.23529411764705882, 0.7200000000000001]",0.2660588235294118,0.5908905643003959,"[0.22110525435871548, 0.11368129154046376, 0.10977097517914242, 0.5492809199624591, 0.673568167730614]",0.33348132175427897
7,wiki-berlin-en.txt,"Due to its location in the European Plain, Berlin is influenced by a temperate seasonal climate.",Due to its location in the European Plain Berlin is influenced by a temperate seasonal climate.,['Due to its location in the European Plain Berlin is influenced by a temperate seasonal climate.'],0.9811949133872986,[0.9811949133872986],0.9811949133872986,83.94327083733333,[83.94327083733333],83.94327083733333,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.8062230442409162,[0.8062230442409162],0.8062230442409162
8,wiki-berlin-en.txt,"About one-third of the city's area is composed of forests, parks, gardens, rivers, canals and lakes.",. About one-third of the citys area is composed of forests parks gardens rivers canals and lakes.,"['', 'About one-third of the citys area is composed of forests parks gardens rivers canals and lakes.']",0.8713356256484985,"[0.3518126606941223, 0.8876374959945679]",0.6197250783443451,42.02431608906194,"[0.051366639095059514, 42.02431608906194]",21.0378413640785,0.8888888888888888,"[0, 0.8888888888888888]",0.4444444444444444,0.875,"[0, 0.875]",0.4375,0.8888888888888888,"[0, 0.8888888888888888]",0.4444444444444444,0.5133810666056327,"[0.0, 0.5342307771429604]",0.2671153885714802
9,wiki-berlin-en.txt,"The city lies in the Central German dialect area, the Berlin dialect being a variant of the Lusatian-New Marchian dialects.",The city lies in the Central German dialect area. The Berlin dialect being a variant of the Lusatian-New Marchian dialects.,"['The city lies in the Central German dialect area', 'The Berlin dialect being a variant of the Lusatian-New Marchian dialects.']",0.9914440512657166,"[0.9079906344413757, 0.9271088242530823]",0.917549729347229,82.32490471721698,"[36.227557436010244, 47.10012314144845]",41.66384028872935,1.0,"[0.6666666666666666, 0.6666666666666666]",0.6666666666666666,1.0,"[0.625, 0.625]",0.625,1.0,"[0.6666666666666666, 0.6666666666666666]",0.6666666666666666,0.7861050841984926,"[0.7372303207715352, 0.6891115539603763]",0.7131709373659557
10,wiki-berlin-en.txt,"First documented in the 13th century and at the crossing of two important historic trade routes, Berlin became the capital of the Margraviate of Brandenburg (1417–1701), the Kingdom of Prussia (1701–1918), the German Empire (1871–1918), the Weimar Republic (1919–1933), and the Third Reich (1933–1945). ",. First documented in the 13th century and at the crossing of two important historic trade routes. Berlin became the capital of the Margraviate of Brandenburg 14171701.,"['', 'First documented in the 13th century and at the crossing of two important historic trade routes', 'Berlin became the capital of the Margraviate of Brandenburg 14171701.']",0.8694033622741699,"[0.3279986083507538, 0.748106837272644, 0.7699276804924011]",0.615344375371933,37.78696332553643,"[0.017097140167490418, 24.71690734761004, 13.01692167194662]",12.583642053241382,0.5909090909090909,"[0, 0.4615384615384615, 0.2285714285714286]",0.23003663003663002,0.5714285714285715,"[0, 0.4324324324324324, 0.18181818181818182]",0.20475020475020475,0.5909090909090909,"[0, 0.4615384615384615, 0.2285714285714286]",0.23003663003663002,0.5838979140423131,"[0.0, 0.48526664914792045, 0.4718620238596933]",0.3190428910025379
11,wiki-berlin-en.txt,Berlin in the 1920s was the third-largest municipality in the world. ,Berlin in the 1920s was the third-largest municipality in the world.,['Berlin in the 1920s was the third-largest municipality in the world.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.73050703075197,[0.73050703075197],0.73050703075197
12,wiki-berlin-en.txt,"After World War II and its subsequent occupation by the victorious countries, the city was divided; West Berlin became a de facto exclave of West Germany, surrounded by the Berlin Wall (from August 1961 to November 1989) and East German territory.",East German territory. West Berlin became a de facto exclave of West Germany surrounded by the Berlin Wall from August 1961 to November 1989. After World War II and its subsequent occupation by the victorious countries the city was divided.,"['East German territory', 'West Berlin became a de facto exclave of West Germany surrounded by the Berlin Wall from August 1961 to November 1989', 'After World War II and its subsequent occupation by the victorious countries the city was divided.']",0.9772657752037048,"[0.5062360167503357, 0.9360924363136292, 0.8598798513412476]",0.7674027681350708,68.76448801050478,"[1.0880718951222417, 35.50674459912711, 28.57980957574738]",21.724875356665578,1.0,"[0.20689655172413793, 0.7000000000000001, 0.5142857142857142]",0.4737274220032841,0.92,"[0.14814814814814814, 0.6842105263157895, 0.48484848484848486]",0.43906905310414085,0.5384615384615384,"[0.20689655172413793, 0.7000000000000001, 0.5142857142857142]",0.4737274220032841,0.7492886692317645,"[0.4056524194968052, 0.6344242903411897, 0.6266016610157795]",0.5555594569512582
13,wiki-berlin-en.txt,"East Berlin was declared capital of East Germany, while Bonn became the West German capital. ",Bonn became the West German capital. East Berlin was declared capital of East Germany.,"['Bonn became the West German capital', 'East Berlin was declared capital of East Germany.']",0.9812058210372925,"[0.9198319315910339, 0.9551648497581482]",0.9374983906745911,76.24658586234858,"[28.175950490399515, 42.649937722961525]",35.41294410668052,1.0,"[0.5714285714285715, 0.7499999999999999]",0.6607142857142857,0.8888888888888888,"[0.5, 0.7142857142857143]",0.6071428571428572,0.6,"[0.5714285714285715, 0.7499999999999999]",0.6607142857142857,0.6684881516129462,"[0.7133449599856422, 0.7599576275878481]",0.7366512937867451
14,wiki-berlin-en.txt,"Following German reunification in 1990, Berlin once again became the capital of all of Germany.",Berlin Following German reunification in 1990. Berlin once again became the capital of all of Germany.,"['Berlin Following German reunification in 1990', 'Berlin once again became the capital of all of Germany.']",0.9690809845924377,"[0.7935138940811157, 0.8461905121803284]",0.819852203130722,78.09325628873462,"[22.407508680204355, 61.02169202557915]",41.71460035289175,0.923076923076923,"[0.8, 0.6666666666666666]",0.7333333333333334,0.9090909090909091,"[0.5, 0.5714285714285715]",0.5357142857142858,0.923076923076923,"[0.6, 0.6666666666666666]",0.6333333333333333,0.8398217507771083,"[0.6706893585977101, 0.506905384290786]",0.588797371444248
15,wiki-berlin-en.txt,"Berlin is a world city of culture, politics, media and science.",Berlin is a world city of culture politics media and science.,['Berlin is a world city of culture politics media and science.'],0.9444221258163452,[0.9444221258163452],0.9444221258163452,62.98129992394241,[62.98129992394241],62.98129992394241,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6727027611600028,[0.6727027611600028],0.6727027611600028
